WID,Trial,TrialBase,ContainmentType,ContainmentLevel,TrialNum,GoalReachable,MotionDirection,Response,RT,TrialOrder,WasBad
A2LZ9KG42SZ3I0:39K0FND3AIZNY29NR6BAK32GEUCAMK,stopper_1_a,stopper_1,stopper,a,1,False,Rev,False,0.522,23,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,porous_5_a,porous_5,porous,a,5,True,None,True,0.787,0,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,stopper_3_a,stopper_3,stopper,a,3,False,Rev,False,0.389,1,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,size_4_c,size_4,size,c,4,False,None,False,0.473,2,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,size_2_c,size_2,size,c,2,False,None,False,0.53,3,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,complex_3_b,complex_3,complex,b,3,True,Fwd,True,0.467,4,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,size_3_c,size_3,size,c,3,True,Fwd,True,0.617,5,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,porous_2_a,porous_2,porous,a,2,True,Rev,True,0.538,6,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,complex_5_b,complex_5,complex,b,5,True,None,True,0.575,7,True
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,complex_4_b,complex_4,complex,b,4,True,Rev,True,0.419,8,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,complex_2_b,complex_2,complex,b,2,False,Fwd,False,1.817,9,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,size_5_c,size_5,size,c,5,True,Rev,True,0.236,10,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,stopper_2_a,stopper_2,stopper,a,2,False,Fwd,False,0.241,11,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,size_6_c,size_6,size,c,6,False,Rev,False,0.323,12,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,size_1_c,size_1,size,c,1,True,Fwd,True,0.368,13,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,porous_6_a,porous_6,porous,a,6,False,None,False,0.369,14,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,porous_3_a,porous_3,porous,a,3,False,Rev,False,0.373,15,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,stopper_5_a,stopper_5,stopper,a,5,True,Fwd,True,0.409,16,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,complex_6_b,complex_6,complex,b,6,True,None,True,0.892,17,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,porous_4_a,porous_4,porous,a,4,False,None,False,0.353,18,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,stopper_6_a,stopper_6,stopper,a,6,False,Fwd,False,0.369,19,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,porous_1_a,porous_1,porous,a,1,True,Rev,True,0.376,20,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,stopper_1_a,stopper_1,stopper,a,1,False,Fwd,False,0.42,21,False
A2NAKIXS3DVGAA:3T111IHZ5FA0QZCA48TRA7L6E03R9M,complex_1_b,complex_1,complex,b,1,False,Rev,False,0.371,22,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,stopper_3_a,stopper_3,stopper,a,3,False,None,True,0.675,0,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,complex_4_b,complex_4,complex,b,4,True,None,False,0.603,1,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,stopper_6_a,stopper_6,stopper,a,6,False,Rev,False,0.008,2,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,porous_6_a,porous_6,porous,a,6,False,Fwd,True,0.369,3,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,size_1_c,size_1,size,c,1,True,Rev,True,0.581,4,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,size_3_c,size_3,size,c,3,True,Rev,False,0.149,5,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,complex_5_b,complex_5,complex,b,5,True,Fwd,True,0.098,6,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,porous_3_a,porous_3,porous,a,3,False,None,False,1.208,7,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,size_4_c,size_4,size,c,4,False,Fwd,False,0.31,8,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,complex_1_b,complex_1,complex,b,1,False,None,True,0.369,9,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,complex_2_b,complex_2,complex,b,2,False,Rev,False,0.226,10,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,porous_5_a,porous_5,porous,a,5,True,Fwd,True,0.336,11,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,size_2_c,size_2,size,c,2,False,Fwd,False,0.856,12,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,size_6_c,size_6,size,c,6,False,None,False,0.77,13,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,porous_4_a,porous_4,porous,a,4,False,Fwd,False,0.452,14,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,complex_3_b,complex_3,complex,b,3,True,Rev,True,0.504,15,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,stopper_1_a,stopper_1,stopper,a,1,False,Rev,False,0.394,16,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,porous_1_a,porous_1,porous,a,1,True,None,False,1.519,17,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,stopper_4_a,stopper_4,stopper,a,4,True,Fwd,True,0.239,18,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,stopper_5_a,stopper_5,stopper,a,5,True,Rev,True,0.974,19,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,stopper_2_a,stopper_2,stopper,a,2,False,Rev,False,0.351,20,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,complex_6_b,complex_6,complex,b,6,True,Fwd,False,0.364,21,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,size_5_c,size_5,size,c,5,True,None,True,1.295,22,False
A2OVX9UW5WANQE:39OWYR0EPLBIOAF9LPLDSZ0EKK2YFA,porous_2_a,porous_2,porous,a,2,True,None,True,1.552,23,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,porous_6_a,porous_6,porous,a,6,True,Rev,True,0.728,0,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,stopper_3_a,stopper_3,stopper,a,3,True,Fwd,True,0.479,1,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,complex_5_b,complex_5,complex,b,5,False,Fwd,False,0.309,2,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,porous_5_a,porous_5,porous,a,5,False,Fwd,True,0.306,3,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,stopper_4_a,stopper_4,stopper,a,4,False,Fwd,False,0.319,4,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,complex_3_b,complex_3,complex,b,3,False,Rev,False,0.256,5,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,porous_4_a,porous_4,porous,a,4,True,Rev,True,0.39,6,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,complex_1_b,complex_1,complex,b,1,True,Fwd,False,0.353,7,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,complex_6_b,complex_6,complex,b,6,False,Fwd,False,0.054,8,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,complex_4_b,complex_4,complex,b,4,False,None,False,0.183,9,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,size_3_c,size_3,size,c,3,False,Rev,False,0.196,10,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,size_4_c,size_4,size,c,4,True,Rev,True,0.386,11,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,stopper_5_a,stopper_5,stopper,a,5,False,Rev,False,0.362,12,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,porous_3_a,porous_3,porous,a,3,True,Fwd,True,0.301,13,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,stopper_6_a,stopper_6,stopper,a,6,True,None,True,0.42,14,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,size_5_c,size_5,size,c,5,False,None,False,0.51,15,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,size_2_c,size_2,size,c,2,True,Rev,False,0.474,16,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,porous_2_a,porous_2,porous,a,2,False,None,False,0.167,17,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,stopper_1_a,stopper_1,stopper,a,1,True,None,True,0.411,18,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,complex_2_b,complex_2,complex,b,2,True,None,False,0.583,19,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,size_6_c,size_6,size,c,6,True,Fwd,True,0.355,20,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,stopper_2_a,stopper_2,stopper,a,2,True,None,True,0.321,21,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,porous_1_a,porous_1,porous,a,1,False,None,False,0.298,22,False
A2P065E9CYMYJL:3R0T90IZ1TWBZ7AZ0H96DT87IB6GC5,size_1_c,size_1,size,c,1,False,Rev,False,0.31,23,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,complex_5_b,complex_5,complex,b,5,True,None,False,0.206,0,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,porous_6_a,porous_6,porous,a,6,False,None,False,0.385,1,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,stopper_5_a,stopper_5,stopper,a,5,True,Fwd,True,2.063,2,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,stopper_2_a,stopper_2,stopper,a,2,False,Fwd,False,0.254,3,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,porous_3_a,porous_3,porous,a,3,False,Rev,False,0.124,4,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,complex_1_b,complex_1,complex,b,1,False,Rev,False,0.063,5,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,complex_2_b,complex_2,complex,b,2,False,Fwd,False,0.085,6,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,porous_4_a,porous_4,porous,a,4,False,None,False,0.128,7,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,complex_6_b,complex_6,complex,b,6,True,None,False,0.357,8,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,porous_5_a,porous_5,porous,a,5,True,None,True,0.882,9,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,stopper_1_a,stopper_1,stopper,a,1,False,Fwd,False,0.148,10,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,size_6_c,size_6,size,c,6,False,Rev,False,0.993,11,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,complex_3_b,complex_3,complex,b,3,True,Fwd,False,0.067,12,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,stopper_6_a,stopper_6,stopper,a,6,False,Fwd,False,0.216,13,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,size_4_c,size_4,size,c,4,False,None,False,0.269,14,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,size_5_c,size_5,size,c,5,True,Rev,False,0.098,15,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,porous_2_a,porous_2,porous,a,2,True,Rev,False,0.355,16,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,porous_1_a,porous_1,porous,a,1,True,Rev,True,0.086,17,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,size_2_c,size_2,size,c,2,False,None,False,0.312,18,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,size_3_c,size_3,size,c,3,True,Fwd,True,0.23,19,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,stopper_4_a,stopper_4,stopper,a,4,True,None,True,0.526,20,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,stopper_3_a,stopper_3,stopper,a,3,False,Rev,False,0.167,21,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,size_1_c,size_1,size,c,1,True,Fwd,True,0.315,22,False
A2T91F321UGZBX:3XM0HYN6NLJW9INCZR5OXQM24FVPE2,complex_4_b,complex_4,complex,b,4,True,Rev,True,0.279,23,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,stopper_5_a,stopper_5,stopper,a,5,False,Rev,False,0.419,0,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,complex_5_b,complex_5,complex,b,5,False,Fwd,True,0.437,1,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,porous_2_a,porous_2,porous,a,2,False,None,False,0.904,2,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,stopper_3_a,stopper_3,stopper,a,3,True,Fwd,True,0.537,3,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,stopper_4_a,stopper_4,stopper,a,4,False,Fwd,False,0.311,4,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,stopper_6_a,stopper_6,stopper,a,6,True,None,True,0.42,5,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,porous_1_a,porous_1,porous,a,1,False,None,False,0.491,6,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,complex_2_b,complex_2,complex,b,2,True,None,True,0.709,7,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,stopper_1_a,stopper_1,stopper,a,1,True,None,True,0.55,8,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,size_5_c,size_5,size,c,5,False,None,False,0.329,9,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,porous_4_a,porous_4,porous,a,4,True,Rev,True,0.154,10,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,porous_6_a,porous_6,porous,a,6,True,Rev,True,0.256,11,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,size_2_c,size_2,size,c,2,True,Rev,True,0.262,12,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,size_6_c,size_6,size,c,6,True,Fwd,True,0.246,13,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,complex_4_b,complex_4,complex,b,4,False,None,False,0.345,14,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,complex_6_b,complex_6,complex,b,6,False,Fwd,True,0.423,15,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,complex_3_b,complex_3,complex,b,3,False,Rev,False,0.371,16,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,size_1_c,size_1,size,c,1,False,Rev,False,0.348,17,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,size_3_c,size_3,size,c,3,False,Rev,False,0.054,18,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,size_4_c,size_4,size,c,4,True,Rev,True,0.275,19,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,complex_1_b,complex_1,complex,b,1,True,Fwd,True,0.454,20,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,stopper_2_a,stopper_2,stopper,a,2,True,None,True,0.39,21,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,porous_3_a,porous_3,porous,a,3,True,Fwd,True,0.158,22,False
A2WCDQDLMC6J72:3YWRV122CTJSSMLH3AIIFMDF1TPU84,porous_5_a,porous_5,porous,a,5,False,Fwd,False,0.394,23,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,stopper_6_a,stopper_6,stopper,a,6,True,Rev,False,0.228,0,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,size_4_c,size_4,size,c,4,True,Fwd,True,0.5,1,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,stopper_4_a,stopper_4,stopper,a,4,False,None,False,0.213,2,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,complex_5_b,complex_5,complex,b,5,False,None,False,0.496,3,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,porous_4_a,porous_4,porous,a,4,True,Fwd,True,0.134,4,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,complex_2_b,complex_2,complex,b,2,True,Rev,False,0.108,5,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,porous_1_a,porous_1,porous,a,1,False,Rev,False,0.26,6,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,stopper_1_a,stopper_1,stopper,a,1,True,Rev,False,0.546,7,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,size_6_c,size_6,size,c,6,True,None,True,1.157,8,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,stopper_2_a,stopper_2,stopper,a,2,True,Rev,True,0.11,9,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,size_2_c,size_2,size,c,2,True,Fwd,True,0.301,10,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,size_1_c,size_1,size,c,1,False,Fwd,False,0.255,11,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,stopper_3_a,stopper_3,stopper,a,3,True,None,True,0.357,12,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,complex_1_b,complex_1,complex,b,1,True,None,False,0.334,13,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,porous_6_a,porous_6,porous,a,6,True,Fwd,True,0.148,14,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,porous_2_a,porous_2,porous,a,2,False,Rev,False,0.075,15,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,porous_3_a,porous_3,porous,a,3,True,None,True,0.174,16,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,complex_3_b,complex_3,complex,b,3,False,Fwd,True,0.436,17,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,complex_6_b,complex_6,complex,b,6,False,None,False,0.798,18,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,stopper_5_a,stopper_5,stopper,a,5,False,Fwd,False,0.267,19,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,complex_4_b,complex_4,complex,b,4,False,Rev,False,0.085,20,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,size_5_c,size_5,size,c,5,False,Rev,False,0.278,21,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,size_3_c,size_3,size,c,3,False,Fwd,False,0.276,22,False
A2WCXJZEXXR60A:317HQ483I8C8M2DLFVINEGFZWSSNI2,porous_5_a,porous_5,porous,a,5,False,None,False,0.149,23,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,size_1_c,size_1,size,c,1,False,Rev,False,0.806,0,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,porous_3_a,porous_3,porous,a,3,True,Fwd,True,0.311,1,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,size_4_c,size_4,size,c,4,True,Rev,True,0.44,2,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,porous_4_a,porous_4,porous,a,4,True,Rev,True,0.103,3,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,complex_6_b,complex_6,complex,b,6,False,Fwd,False,0.488,4,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,complex_5_b,complex_5,complex,b,5,False,Fwd,False,0.455,5,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,porous_5_a,porous_5,porous,a,5,False,Fwd,False,0.31,6,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,stopper_3_a,stopper_3,stopper,a,3,True,Fwd,True,0.406,7,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,complex_3_b,complex_3,complex,b,3,False,Rev,False,0.263,8,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,porous_1_a,porous_1,porous,a,1,False,None,False,0.583,9,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,complex_2_b,complex_2,complex,b,2,True,None,True,0.648,10,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,size_5_c,size_5,size,c,5,False,None,False,0.199,11,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,size_3_c,size_3,size,c,3,False,Rev,False,0.647,12,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,size_6_c,size_6,size,c,6,True,Fwd,True,0.103,13,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,stopper_6_a,stopper_6,stopper,a,6,True,None,True,0.183,14,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,stopper_5_a,stopper_5,stopper,a,5,False,Rev,False,0.119,15,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,size_2_c,size_2,size,c,2,True,Rev,False,0.12,16,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,complex_1_b,complex_1,complex,b,1,True,Fwd,True,0.231,17,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,stopper_1_a,stopper_1,stopper,a,1,True,None,True,0.263,18,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,porous_6_a,porous_6,porous,a,6,True,Rev,True,0.279,19,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,stopper_2_a,stopper_2,stopper,a,2,True,None,True,0.136,20,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,porous_2_a,porous_2,porous,a,2,False,None,False,0.184,21,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,complex_4_b,complex_4,complex,b,4,False,None,False,0.167,22,False
A34930YXVQ8SUT:3AAJC4I4FHCYY2BA01EHL418JMYZJI,stopper_4_a,stopper_4,stopper,a,4,False,Fwd,False,0.023,23,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,porous_2_a,porous_2,porous,a,2,False,None,False,0.635,0,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,complex_4_b,complex_4,complex,b,4,False,None,False,0.65,1,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,porous_5_a,porous_5,porous,a,5,False,Fwd,False,0.288,2,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,size_1_c,size_1,size,c,1,False,Rev,,-1.0,3,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,complex_5_b,complex_5,complex,b,5,False,Fwd,False,0.017,4,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,complex_1_b,complex_1,complex,b,1,True,Fwd,True,0.565,5,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,complex_3_b,complex_3,complex,b,3,False,Rev,False,0.538,6,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,porous_3_a,porous_3,porous,a,3,True,Fwd,,-1.0,7,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,complex_6_b,complex_6,complex,b,6,False,Fwd,False,0.909,8,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,complex_2_b,complex_2,complex,b,2,True,None,True,0.28,9,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,size_4_c,size_4,size,c,4,True,Rev,True,0.208,10,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,porous_4_a,porous_4,porous,a,4,True,Rev,True,0.548,11,False
A38IMMFKB2JJQK:34FNN24DCNTQMDMKFD846N91VQP5YZ,size_6_c,size_6,size,c,6,True,Fwd,,-1.0,12,False
